A1,A12A,A12B,A12B1,A12B2A,A12B2B,A12B2C,A12B2C2,A12B3A,A12B3B,A12B3C,A12B3C2,A12C,A2,A3,A4,A41,B1,B11A,B11B1,B11B2,B2,B2O,B3,B4,B5,B6,B6O,B7,B8A,B8B,B8C,B8D,B8DO,B9,B10,B11,C1,C2,C21,C22A,C22B,C22C,C3,C4,C41A,C41B2,C41B3,C41B4,C41B5,C41B6,C41B7,C41B8,C42,D1,D1O,D2,D2O,D3,D3O,E11,E12,E13,E2,E221,E222,E223,E3,E4,E5,F1,F2,F3,F4,F6,F6O,F7A,F7B,F8,F81,F9,yy,cc,wi,F9_area,F5,city,cityarea
1, , , , , , , , , , , , ,1,8,1,3,2,0,50000,0,1,0,2,8,3,4,0,1,8,5,4,6,0,6,5,3,2,1,0, , , ,1,2,9,9,9,9,9,9,9,9,0,5,0,1,0,5,0,1,2,5,1,0,0,0,1,1,1,1,2,3,3,1,0,1,0,1,1,13,2005,101,1.16,2,22,10,2
1, , , , , , , , , , , , ,1,0,1,3,2,0,42000,0,3,0,1,6,5,5,0,1,6,2,4,7,0,1,3,2,5,2,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0, , ,1,0,0,0,1,1,1,2,2,3,5,4,0,4,3,1,6,1,2000,101,1.15,1,0,10,2
1, , , , , , , , , , , , ,1,1,2, ,2,0,42000,0,3,0,1,2,2,3,0,5,2,1,3,5,0,6,3,1, , , , , , , , , , , , , , , , , ,6,0,1,0,3,0,5,1,4,1,0,0,0,1,1,1,1,2,6,3,6,0,4,2,1,3,13,1997,125,1.15,2,14,10,2
1, , , , , , , , , , , , ,1,7,1,3,1,420,58189,0,6,0,2,7,3,4,0,5,7,3,3,5,0,6,2,3, , , , , , , , , , , , , , , , , ,8,0,5,0,6,0,1,3,5,2,9,8,4,1,1,2,1,1,8,1,2,0,2,0,1,3,2,1996,125,1.15,1,12,10,2
1, , , , , , , , , , , , ,1,4,1,3,2,0,42000,0,2,0,2,7,4,2,0,1,7,2,4,3,0,5,3,3,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,0,6,0,3,0,3,0,1,2,4,2,8,4,2,1,1,1,1,1,4,5,5,0,1,0,1,4,4,1996,124,1.15,2,24,10,2
1, , , , , , , , , , , , ,1,8,1,3,1,313,966,6,1,0,1,5,6,3,0,5,5,2,6,5,0,5,3,6, , , , , , , , , , , , , , , , , ,6,0,1,0,2,0,1,4,5,2,9,4,3,1,1,1,1,2,6,5,4,0,4,3,1,1,12,2014,111,1.25,2,14,11,2
1, , , , , , , , , , , , ,1,8,1,3,1,312,17089,0,6,0,1,8,4,2,0,5,8,4,3,4,0,5,3,6, , , , , , , , , , , , , , , , , ,7,0,1,0,6,0,2,1,5,1,0,0,0,1,1,1,1,2,5,3,2,0,3,3,2, ,12,2012,149,1.25,2,22,11,2
1, , , , , , , , , , , , ,1,8,1,3,2,0,30000,0,2,0,1,8,2,4,0,1,8,3,2,5,0,6,3,1,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,7,5,0,1,0,2,0,1,2,4,2,9,0,0,2,1,1,2,2,3,5,4,0,2,3,2, ,12,2009,101,1.29,2,14,11,2
1, , , , , , , , , , , , ,1,7,1,2,1,410,4392,6,5,0,1,1,4,2,0,5,1,1,4,4,0,5,3,1, , , , , , , , , , , , , , , , , ,1,0,1,0,1,0,1,2,4,1,0,0,0,2,2,2,1,2,7,4,5,0,2,2,1,1,12,2009,49,0.14,2,23,11,2
1, , , , , , , , , , , , ,1,8,1,3,2,0,4500,0,5,0,1,5,5,8,0,1,3,2,5,10,0,5,3,2,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,1,5,0,1,0,3,0,2,3,1,1,0,0,0,1,2,1,1,1,3,5,5,0,3,2,2, ,4,2010,124,1.29,2,12,11,2
1, , , , , , , , , , , , ,1,8,1,3,1,321,33682,5,3,0,1,7,4,7,0,1,7,4,4,9,0,6,6,6,3,1,3, , , ,6,2,9,9,9,9,9,9,9,9,1,12,300,4,0,8,8000,2,5,3,2,1,5,9,1,1,1,1,2,4,3,4,0,1,1,2, ,3,2008,125,1.07,1,14,11,2
1, , , , , , , , , , , , ,1,2,1,3,1,421,18941,4,1,0,1,7,2,4,0,1,1,3,2,6,0,5,3,0,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,4,6,0,1,0,1,0,1,4,2,1,0,0,0,1,3,1,2,1,3,3,3,0,2,2,1,1,12,2007,101,1.07,2,11,11,2
1, , , , , , , , , , , , ,2,4,1,3,1,228,25215,6,4,0,1,6,8,9,46,3,6,1,8,11,46,0,3,3, , , , , , , , , , , , , , , , , ,6,0,7,0,5,0,2,1,5,1,0,0,0,1,1,2,2,1,5,4,8,0,2,2,1,1,12,2012,124,1.25,2,15,11,2
1, , , , , , , , , , , , ,1,4,2, ,1,324,4568,0,4,0,1,1,2,4,0,5,1,1,3,6,0,6,3,3, , , , , , , , , , , , , , , , , ,1,0,1,0,1,0,1,2,5,2,1,5,9,1,1,1,1,1,8,5,9,15,3,4,1,1,2,2012,124,1.25,1,13,11,2
1, , , , , , , , , , , , ,1,6,1,1,2,0,2500,0,0,0,1,8,3,4,0,5,8,3,3,5,0,3,2,2, , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,1,3,5,1,0,0,0,2,2,2,2,2,6,3,5,0,2,4,1,1,12,2014,300,0.04,2,0,11,2
1, , , , , , , , , , , , ,1,7,1,3,1,314,3448,6,2,0,1,6,2,3,0,7,6,2,2,5,0,6,5,1, , , , , , , , , , , , , , , , , ,2,0,1,0,1,0,1,2,4,1,0,0,0,1,1,3,2,2,7,2,3,0,2,2,1,1,12,2011,49,0.14,2,22,11,2
1, , , , , , , , , , , , ,1,6,1,1,1,325,16858,0,4,0,1,5,3,4,0,1,5,1,2,6,0,6,4,2,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,1,0,1,0,4,0,2,4,0,1,0,0,0,1,1,1,2,2,3,5,4,0,2,3,1,1,4,2008,124,1.07,2,11,11,2
1, , , , , , , , , , , , ,1,6,1,1,2,0,4500,0,2,0,1,2,2,4,0,5,2,1,2,6,0,6,3,0, , , , , , , , , , , , , , , , , ,1,0,1,0,3,0,1,5,4,2,8,1,6,1,1,1,1,2,6,5,6,0,2,2,1,8,12,2010,111,1.29,2,15,11,2
1, , , , , , , , , , , , ,1,7,1,5,2,0,42000,0,2,0,1,3,3,7,0,1,3,2,4,8,0,6,4,3,0,1,0, , , ,0,2,9,9,9,9,9,9,9,9,0,7,0,1,0,5,0,1,6,2,1,0,0,0,1,1,1,1,1,4,4,4,0,2,0,1,1,13,2002,399,0.01,2,12,11,2
1, , , , , , , , , , , , ,1,8,2, ,2,0,30000,0,1,0,1,4,1,1,0,5,3,1,2,1,0,5,3,1, , , , , , , , , , , , , , , , , ,2,0,1,0,3,0,1,2,3,1,0,0,0,1,1,2,1,1,3,5,3,0,2,0,1,1,12,2009,124,1.29,2,14,11,2
1, , , , , , , , , , , , ,1,8,1,5,1,308,26500,0,5,0,2,3,9,9,0,6,3,2,9,11,0,6,5,1, , , , , , , , , , , , , , , , , ,11,0,1,0,6,0,6,1,2,2,8,9,3,1,1,1,1,1,6,3,4,0,4,2,1,1,12,2007,399,0.02,2,12,11,2
1, , , , , , , , , , , , ,1,0,2, ,1,316,28801,3,2,0,2,7,2,2,0,1,7,2,3,3,0,6,3,2,2,1,0, , , ,6,2,9,9,9,9,9,9,9,9,0,7,0,5,0,7,0,0, , ,2,0,0,0,2,2,2,1,1,3,3,4,0,1,0,2, ,12,2008,111,1.07,2,0,11,2
2,2.00,3.00, , , , , ,0.00,0.00,1.00, ,0.00,2,0, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1,2,7,0,0,0,0,0,2, ,12,2013,113,1.25,2,22,11,2
1, , , , , , , , , , , , ,1,4,1,3,2,0,12500,0,2,0,1,6,5,6,0,1,6,1,5,8,0,6,2,4,4,1,1, , , ,8,2,9,9,9,9,9,9,9,9,1,10,0,1,0,5,0,1,5,2,2,9,0,0,1,1,1,2,2,3,4,4,0,3,3,1,7,12,2010,111,1.29,2,0,11,2
1, , , , , , , , , , , , ,1,8,1,3,1,523,9230,0,3,0,1,4,3,4,0,5,4,2,4,6,0,5,3,1, , , , , , , , , , , , , , , , , ,3,0,1,0,5,0,1,2,5,1,0,0,0,3,1,3,2,1,4,4,3,0,4,2,1,1,11,2008,101,1.07,2,0,11,2
1, , , , , , , , , , , , ,1,7,1,3,1,316,10182,0,4,0,1,3,3,6,0,5,3,1,3,8,0,3,3,3, , , , , , , , , , , , , , , , , ,2,0,1,0,6,0,3,2,6,2,9,7,2,1,1,1,1,1,4,5,9,0,2,0,1,6,2,2009,171,1.29,1,12,11,2
1, , , , , , , , , , , , ,1,8,1,5,2,0,50000,0,1,0,2,1,6,6,0,3,1,1,4,1,0,5,3,2, , , , , , , , , , , , , , , , , ,11,0,1,0,1,0,1,2,3,2,7,9,6,1,1,1,1,1,3,6,7,0,2,1,1,1,2,2005,398,0.02,1,0,11,2
1, , , , , , , , , , , , ,1,8,2, ,1,423,14976,0,2,0,2,8,6,5,0,1,8,3,3,6,0,6,3,1,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,3,4,0,1,0,7,0,1,2,4,1,0,0,0,1,1,1,1,2,2,3,0,0,1,0,2, ,12,2014,111,1.25,2,14,11,2
1, , , , , , , , , , , , ,1,8,1,5,1,428,8856,0,6,45,1,6,9,9,0,3,6,3,4,8,0,6,6,1, , , , , , , , , , , , , , , , , ,8,0,1,0,2,0,7,2,3,2,9,0,0,1,1,1,1,1,4,5,8,0,3,3,1,1,12,2013,149,1.25,2,14,11,2
1, , , , , , , , , , , , ,1,5,1,3,2,0,42000,0,2,0,1,5,2,2,0,5,4,2,2,2,0,6,3,2, , , , , , , , , , , , , , , , , ,2,0,1,0,3,0,1,4,2,1,0,0,0,3,3,2,2,2,6,3,4,0,1,2,2, ,4,2003,101,1.37,2,14,11,2
1, , , , , , , , , , , , ,1,2,1,3,1,318,17324,0,3,0,1,4,2,4,0,5,4,2,2,5,0,4,3,1, , , , , , , , , , , , , , , , , ,3,0,1,0,3,0,1,4,5,2,4,5,7,1,1,1,1,1,6,2,4,0,2,2,1,1,12,2003,124,1.37,2,14,11,2
1, , , , , , , , , , , , ,1,8,1,3,2,0,50000,0,0,0,2,6,4,3,0,1,6,1,4,5,0,6,3,2,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,2,5,0,1,0,4,0,2,5,4,1,0,0,0,2,1,1,1,1,4,5,5,0,2,3,1,1,13,2005,124,1.07,2,12,11,2
1, , , , , , , , , , , , ,1,5,2, ,1,320,39750,3,5,0,1,5,4,8,0,1,5,1,4,10,0,6,3,3,1,1,0, , , ,8,2,9,9,9,9,9,9,9,9,1,4,0,1,0,1,0,1,4,2,1,0,0,0,1,1,3,1,2,5,3,4,0,3,2,1,1,12,2003,125,1.37,2,0,11,2
1, , , , , , , , , , , , ,1,7,1,3,1,312,50000,0,2,0,1,8,4,5,0,1,8,3,4,7,0,5,4,4,2,2,0,5,7,6,1,2,9,9,9,9,9,9,9,9,3,8,0,4,0,7,0,2,3,0,1,0,0,0,1,1,1,2,1,4,5,4,0,4,3,1,9,4,2005,124,1.07,2,13,11,2
1, , , , , , , , , , , , ,1,8,1,3,2,0,50000,0,5,0,1,3,2,3,0,1,3,1,2,5,0,5,3,4,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,4,1,0,1,0,2,0,1,2,6,1,0,0,0,1,1,1,2,1,7,4,8,0,3,2,1,1,19,2005,101,1.07,4,15,11,2
1, , , , , , , , , , , , ,1,3,1,3,2,0,42000,0,2,0,2,8,5,0,0,4,8,5,3,4,0,5,3,2, , , , , , , , , , , , , , , , , ,5,0,1,0,4,0,5,1,2,1,0,0,0,1,1,1,1,2,4,4,4,0,2,2,1,1,12,2004,71,1.37,2,13,11,2
1, , , , , , , , , , , , ,1,8,1,3,2,0,42000,0,2,0,2,6,3,2,0,1,6,3,3,4,0,6,4,2,2,1,0, , , ,8,1,3,1,0,0,0,0,0,0,0,6,0,1,0,6,0,1,2,5,2,3,1,2,3,1,2,1,1,3,3,4,0,3,2,1,1,12,1998,124,1.37,2,14,11,2
1, , , , , , , , , , , , ,1,8,1,3,2,0,42000,0,0,0,0,8,2,8,0,1,8,2,3,0,0,6,6,5,2,2,0,7,4,1,6,1,3,1,0,0,0,0,0,0,0,5,0,1,0,1,0,4,0, ,2,4,0,0,3,3,3,1,2,6,2,4,0,3,0,1,4,12,2001,124,1.37,2,0,11,2
1, , , , , , , , , , , , ,1,2,1,3,2,0,42000,0,2,0,1,4,7,7,0,1,3,2,7,9,0,5,3,2,2,1,2, , , ,1,2,9,9,9,9,9,9,9,9,5,5,0,2,0,5,0,2,1,4,2,9,3,8,2,1,1,2,2,6,3,3,0,2,2,1,4,4,2002,124,1.37,2,22,11,2
1, , , , , , , , , , , , ,1,8,1,4,1,319,32138,0,2,0,1,1,7,9,100,6,1,1,7,0,0,6,3,1, , , , , , , , , , , , , , , , , ,10,0,1,0,7,0,7,0, ,1,0,0,0,1,1,1,1,1,4,5,6,0,3,2,1,1,12,2004,582,0.01,2,14,11,2
1, , , , , , , , , , , , ,1,8,1,3,2,0,42000,0,3,0,3,8,5,5,0,1,8,3,2,6,0,0,6,2,3,2,0,2,5,6,8,2,9,9,9,9,9,9,9,9,7,5,0,1,0,3,0,0, , ,1,0,0,0,3,3,3,1,2,4,5,4,0,1,2,1,1,12,1997,124,1.37,2,14,11,2
1, , , , , , , , , , , , ,1,0,1,1,1,407,46805,0,4,0,2,7,2,5,0,3,4,2,3,6,0,1,5,1, , , , , , , , , , , , , , , , , ,4,0,1,0,3,0,1,4,2,1,0,0,0,2,2,2,1,1,6,2,1,0,2,3,2, ,12,1996,124,1.37,2,11,11,2
1, , , , , , , , , , , , ,1,5,1,3,1,323,15149,5,3,0,1,8,6,9,84,1,6,2,6,11,84,6,5,3,3,1,3, , , ,8,2,9,9,9,9,9,9,9,9,1,12,900,2,0,3,0,1,2,3,2,9,8,7,1,1,1,1,1,4,5,5,0,2,3,1,1,12,2014,278,0.04,2,12,11,2
2,1.00,3.00, , , , , ,3.00,5.00,2.00,4.00,0.00,1,0, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1,1,7,1,3,0,1,0,2, ,12,1989,124,1.37,2,24,11,2
1, , , , , , , , , , , , ,1,6,1,1,1,313,61258,3,3,0,1,3,2,6,0,5,3,2,3,5,0,5,5,3, , , , , , , , , , , , , , , , , ,3,0,5,0,1,0,1,2,0,1,0,0,0,1,1,1,1,1,4,4,7,0,2,2,1,1,12,1995,124,1.37,2,15,11,2
1, , , , , , , , , , , , ,1,0,2, ,1,317,55881,9,3,0,1,3,2,2,0,3,3,1,3,4,0,5,5,1, , , , , , , , , , , , , , , , , ,2,0,1,0,2,0,1,2,4,1,0,0,0,2,2,2,1,2,6,3,4,0,1,3,1,1,12,1994,125,1.37,2,14,11,2
1, , , , , , , , , , , , ,1,8,1,5,1,417,17365,0,2,0,1,3,9,9,100,6,3,1,9,11,100,6,6,2, , , , , , , , , , , , , , , , , ,12,300,1,0,8,5500,1,4,5,1,0,0,0,1,1,1,1,1,4,3,5,0,4,2,1,1,12,2012,883,0.04,2,14,11,2
1, , , , , , , , , , , , ,1,8,1,3,2,0,42000,0,0,0,1,8,6,5,0,2,8,3,4,5,0,5,3,2,5,2,0,4,3,0,6,2,9,9,9,9,9,9,9,9,1,7,0,4,0,8,0,0, , ,1,0,0,0,1,1,2,2,1,3,6,1,0,4,2,1,1,5,2002,149,1.37,3,21,11,2
1, , , , , , , , , , , , ,1,5,1,3,1,311,45791,0,2,0,1,6,9,7,0,1,6,4,9,9,0,1,4,2,2,1,1, , , ,1,2,9,9,9,9,9,9,9,9,1,5,0,5,0,5,0,1,2,5,2,9,0,0,3,1,1,2,1,8,3,3,0,3,2,1,1,12,2002,125,1.37,2,11,11,2
1, , , , , , , , , , , , ,1,7,1,3,1,318,40595,0,0,0,1,7,4,2,0,2,7,1,4,2,0,7,6,6,3,1,2, , , ,8,2,9,9,9,9,9,9,9,9,8,5,0,1,0,1,0,1,2,4,2,9,0,0,1,1,3,2,1,3,5,1,0,1,2,2, ,12,2006,125,1.07,2,21,11,2
1, , , , , , , , , , , , ,1,8,1,3,2,0,30000,0,6,45,1,8,2,4,0,3,8,1,3,6,0,6,3,0, , , , , , , , , , , , , , , , , ,6,0,1,0,3,0,0, , ,1,0,0,0,2,1,2,1,1,6,6,8,0,2,2,2, ,12,2006,101,1.07,2,12,11,2
1, , , , , , , , , , , , ,1,8,1,3,1,421,48321,5,3,0,1,8,4,6,0,1,7,1,4,8,0,6,3,1,3,1,1, , , ,6,2,9,9,9,9,9,9,9,9,4,7,0,1,0,4,0,1,4,5,2,1,2,3,1,3,2,1,2,3,3,4,0,3,2,2, ,4,2006,101,1.07,2,0,11,2
1, , , , , , , , , , , , ,1,3,1,3,1,300,25760,2,5,0,1,3,4,8,0,1,2,1,4,10,0,6,5,1,4,1,4, , , ,8,2,9,9,9,9,9,9,9,9,1,3,0,1,0,2,0,0, , ,1,0,0,0,2,2,2,1,2,6,6,8,0,1,3,1,1,16,1999,124,1.37,3,15,11,2
1, , , , , , , , , , , , ,1,8,1,3,1,320,26100,5,6,35,1,4,2,7,0,3,3,2,3,8,0,6,3,4, , , , , , , , , , , , , , , , , ,0,0,1,0,3,0,1,2,4,1,0,0,0,1,1,1,1,2,6,4,4,0,3,3,1,1,4,2006,125,1.07,2,13,11,2
1, , , , , , , , , , , , ,1,6,1,4,1,312,37000,0,3,0,1,1,8,9,75,6,1,1,7,11,75,6,2,3, , , , , , , , , , , , , , , , , ,1,0,1,0,5,0,6,0, ,1,0,0,0,1,2,2,1,1,3,5,1,0,2,4,1,1,12,2010,600,0.02,2,21,11,2
1, , , , , , , , , , , , ,1,1,1,2,1,331,43988,1,2,0,1,3,3,2,0,5,3,2,4,0,0,6,5,1, , , , , , , , , , , , , , , , , ,2,0,1,0,2,0,1,2,4,1,0,0,0,2,1,1,2,1,5,4,5,0,3,4,1,1,12,1997,49,1.29,2,13,11,2
2,2.00,1.00,5.00, , , , , , , , ,2.00,1,0, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1,2,7,2,0,0,1,2,1,1,12,1997,49,1.29,2,22,11,2
1, , , , , , , , , , , , ,1,0,1,3,2,0,25000,0,2,0,0,7,3,1,0,5,7,1,4,2,0,6,5,1, , , , , , , , , , , , , , , , , ,5,0,1,0,1,0,2,5,0,1,0,0,0,3,3,2,1,2,6,2,0,0,4,2,2, ,12,1997,49,1.29,2,22,11,2
1, , , , , , , , , , , , ,1,3,1,3,1,312,25000,0,5,0,1,2,4,4,0,5,2,1,3,6,0,5,5,3, , , , , , , , , , , , , , , , , ,1,0,1,0,1,0,1,2,5,1,0,0,0,1,1,1,2,1,7,4,2,0,2,1,1,1,12,1996,49,1.29,2,15,11,2
1, , , , , , , , , , , , ,1,0,1,1,1,417,25000,0,2,0,1,2,4,6,0,5,1,1,4,8,0,6,5,6, , , , , , , , , , , , , , , , , ,1,0,1,0,2,0,1,2,4,2,8,9,0,3,3,3,1,2,6,3,6,0,2,2,1,7,12,1998,49,1.29,2,23,11,2
1, , , , , , , , , , , , ,1,2,1,3,1,418,36494,8,3,0,1,8,5,5,0,1,6,2,3,5,0,6,6,1,1,1,3, , , ,8,2,9,9,9,9,9,9,9,9,1,3,0,1,0,2,0,1,5,2,1,0,0,0,2,2,2,1,2,6,5,8,0,2,3,1,1,12,1995,49,1.29,2,15,11,2
1, , , , , , , , , , , , ,1,0,1,0,2,0,25000,0,1,0,1,7,1,1,0,1,7,1,1,1,0,6,4,1,2,1,1, , , ,6,2,9,9,9,9,9,9,9,9,4,1,0,1,0,2,0,1,2,5,1,0,0,0,2,1,1,1,2,6,3,5,0,4,2,1,1,12,1995,49,1.29,2,12,11,2
1, , , , , , , , , , , , ,1,0,1,3,2,0,25000,0,5,0,1,6,2,6,0,5,6,2,0,0,0,6,4,4, , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, , ,1,0,0,0,3,2,2,1,1,6,2,0,0,0,0,2, ,12,1998,49,1.29,2,12,11,2
1, , , , , , , , , , , , ,1,4,1,1,2,0,42000,0,2,0,1,8,3,7,0,1,7,3,3,6,0,5,2,1,3,1,1, , , ,5,2,9,9,9,9,9,9,9,9,1,7,0,1,0,3,0,2,1,5,2,6,7,9,1,1,1,1,1,7,1,1,0,3,0,1,1,12,1993,124,1.37,2,12,11,2
1, , , , , , , , , , , , ,1,4,2, ,1,312,33568,0,3,0,1,4,5,7,0,3,4,2,4,8,0,6,3,2, , , , , , , , , , , , , , , , , ,8,0,1,0,8,7500,1,4,2,1,0,0,0,1,1,2,1,1,6,6,9,10,4,4,1,1,12,2004,171,1.37,2,14,11,2
1, , , , , , , , , , , , ,1,8,1,3,1,320,16721,3,4,0,2,5,5,8,0,1,5,1,5,10,0,6,5,3,1,1,3, , , ,6,2,9,9,9,9,9,9,9,9,1,11,0,1,0,5,0,1,3,2,2,9,0,0,2,1,2,1,1,6,6,8,0,4,2,1,1,4,2006,498,0.02,2,12,11,2
1, , , , , , , , , , , , ,1,0,1,3,2,0,42000,0,0,0,1,7,4,4,0,4,7,2,3,5,0,6,4,2, , , , , , , , , , , , , , , , , ,6,0,1,0,4,0,1,2,4,2,9,0,0,3,1,3,2,1,5,4,4,0,1,2,1,1,12,1993,124,1.37,2,13,11,2
1, , , , , , , , , , , , ,1,3,1,3,1,428,73411,2,2,0,1,5,2,2,0,3,5,3,1,3,0,5,3,2, , , , , , , , , , , , , , , , , ,5,0,1,0,2,0,1,5,2,1,0,0,0,1,1,1,1,2,5,3,3,0,3,2,1,1,12,2000,124,1.37,2,11,11,2
1, , , , , , , , , , , , ,1,8,1,3,1,317,7000,0,3,0,1,8,3,4,0,1,8,2,4,6,0,6,3,1,1,1,3, , , ,3,1,1,1,1,0,0,0,0,0,0,4,0,1,0,5,0,1,5,2,1,0,0,0,1,3,2,1,2,5,3,5,0,2,2,1,1,12,2010,101,1.29,2,0,11,2
1, , , , , , , , , , , , ,1,5,1,3,1,313,37565,3,3,0,1,7,3,8,0,2,7,1,4,10,0,5,3,2,2,1,2, , , ,6,2,9,9,9,9,9,9,9,9,2,7,0,3,0,5,0,1,5,2,1,0,0,0,1,2,2,1,1,3,6,1,0,3,2,1,1,13,2008,124,1.07,2,21,11,2
1, , , , , , , , , , , , ,1,8,1,3,2,0,8500,0,3,0,1,6,2,7,0,4,6,1,3,8,0,5,4,1, , , , , , , , , , , , , , , , , ,5,0,1,0,3,0,1,2,4,2,2,6,9,3,3,3,1,2,6,1,1,0,2,0,1,1,12,2008,71,1.07,2,0,11,2
1, , , , , , , , , , , , ,2,3,1,3,1,323,18607,9,6,50,1,5,7,8,0,3,5,4,7,10,0,0,2,2, , , , , , , , , , , , , , , , , ,7,0,6,0,5,0,1,0, ,1,0,0,0,2,2,2,2,1,5,6,6,0,1,2,1,1,12,2011,149,1.29,2,15,11,2
1, , , , , , , , , , , , ,1,7,1,3,2,0,12500,0,2,0,1,8,6,3,0,2,8,2,2,5,0,6,3,6,3,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,9,0,1,0,1,0,1,4,2,1,0,0,0,1,1,1,1,2,2,4,2,0,1,1,2, ,11,2010,101,1.29,2,21,11,2
1, , , , , , , , , , , , ,1,8,1,1,2,0,2500,0,6,0,3,8,4,5,0,1,8,3,3,6,0,6,3,3,2,1,2, , , ,5,2,9,9,9,9,9,9,9,9,2,7,0,1,0,2,0,2,4,5,2,9,1,2,1,1,1,1,2,4,4,3,0,1,2,1,1,12,2014,124,1.25,2,22,11,2
1, , , , , , , , , , , , ,1,8,1,3,2,0,32500,0,2,0,2,8,1,2,0,1,8,2,2,4,0,6,3,1,2,1,1, , , ,6,2,9,9,9,9,9,9,9,9,4,9,0,1,0,4,0,1,4,3,1,0,0,0,1,1,1,1,2,4,4,4,0,1,2,2, ,12,2007,101,1.07,2,14,11,2
1, , , , , , , , , , , , ,1,8,1,5,2,0,42000,0,2,0,1,6,4,5,0,1,5,2,3,5,0,6,6,2,0,1,1, , , ,5,2,9,9,9,9,9,9,9,9,0,7,0,1,0,8,65000,3,6,0,1,0,0,0,1,1,1,1,1,4,5,3,0,3,5,1,9,1,1980,395,0.01,1,14,11,2
1, , , , , , , , , , , , ,1,2,1,5,2,0,12500,0,2,0,1,5,2,5,0,1,5,2,2,6,0,6,3,2,2,1,2, , , ,6,2,9,9,9,9,9,9,9,9,4,11,0,1,0,5,0,1,2,6,1,0,0,0,2,2,2,1,1,4,3,5,0,1,2,1,1,12,2010,298,0.02,2,13,11,2
1, , , , , , , , , , , , ,1,8,1,3,1,312,6194,0,3,0,1,6,1,5,0,1,6,1,2,7,0,6,4,2,4,1,0, , , ,8,2,9,9,9,9,9,9,9,9,1,4,0,1,0,4,0,1,2,5,1,0,0,0,1,1,1,1,2,4,5,5,0,1,0,2, ,12,2012,124,1.25,2,12,11,2
1, , , , , , , , , , , , ,1,5,1,3,1,520,8242,5,4,0,2,4,4,5,0,0,4,1,4,7,0,6,3,3,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,2,0,2,0,4,0,2,1,5,1,0,0,0,2,3,2,1,1,7,4,0,0,0,0,1,6,1,2008,101,1.07,1,23,11,2
1, , , , , , , , , , , , ,1,8,1,1,2,0,29000,0,2,0,2,6,1,2,0,4,6,3,2,3,0,5,2,1, , , , , , , , , , , , , , , , , ,5,0,1,0,2,0,1,2,3,2,8,9,1,2,2,2,1,2,4,4,5,0,2,2,1,1,12,2008,49,3.01,2,12,11,2
1, , , , , , , , , , , , ,1,6,1,5,1,312,15000,0,3,0,1,8,6,7,0,1,8,4,6,9,0,6,2,3,2,1,3, , , ,8,2,9,9,9,9,9,9,9,9,7,0,0,9,750,8,16400,1,2,3,1,0,0,0,1,2,1,1,1,4,5,6,0,3,2,1,1,4,2012,175,1.25,2,12,11,2
1, , , , , , , , , , , , ,1,8,2, ,2,0,9500,0,2,0,1,8,6,5,0,1,8,2,4,6,0,6,2,3,0,1,0, , , ,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,5,4,2,2,9,4,0,3,3,3,1,2,3,3,3,0,2,0,2, ,12,2013,111,1.25,2,12,11,2
1, , , , , , , , , , , , ,1,8,1,5,1,322,4800,0,2,0,1,3,8,8,0,6,3,2,8,10,0,6,2,4, , , , , , , , , , , , , , , , , ,12,0,1,0,6,0,1,2,6,1,0,0,0,1,1,1,1,1,4,3,5,0,1,2,1,1,12,2011,998,0.02,2,14,11,2
1, , , , , , , , , , , , ,1,8,1,1,2,0,42000,0,2,0,1,6,1,4,0,1,6,2,2,6,0,5,3,2,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,5,2,0,1,0,2,0,1,2,5,1,0,0,0,2,1,1,1,1,5,5,8,0,2,2,1,1,4,2000,124,1.37,2,15,11,2
